SpeechID,Speech,Speaker,Location,Year
240,"They should have fired all those Generals, all those top people because that was one of the most incompetently handled situations anybody has ever seen. So when somebody does a bad job, I fire 'em.",Trump,Philadelphia,2024
241,"And you take a guy like Esper. He was no good, I fired him. So he writes a book. Another one writes a book. Because with me they can write books.",Trump,Philadelphia,2024
242,With nobody else can they. But they have done such a poor job. And they never fire anybody. Look at the economy. Look how--look at the inflation. They didn't fire any of their economists.,Trump,Philadelphia,2024
243,"They have the same people. That's a good way not to have books written about you. But, just to finish, I got more votes than any Republican in history by far.",Trump,Philadelphia,2024
244,"In fact, I got more votes than any President, sitting President in history by far.",Trump,Philadelphia,2024
245,Let me continue on immigration. It was what you wanted to talk about earlier. So let's get back to your deportation proposal that the Vice President has reacted to as well.,Moderator,Philadelphia,2024
246,"President Trump, you called this the largest domestic deportation operation in the history of our country. You say you would use the National Guard.",Moderator,Philadelphia,2024
247,"You say if things get out of control you'd have uh, no problem using the U.S. military.",Moderator,Philadelphia,2024
248,With local police.,Trump,Philadelphia,2024
249,"You also said you would use local police. How would you deport 11 million undocumented immigrants? I know you believe that number is much higher. Uh, take us through this. What does this look like?",Moderator,Philadelphia,2024
250,Will authorities be going door to door in this country?,Moderator,Philadelphia,2024
251,"Yeah. It is much higher, because of them. They allowed criminals. Many, many, millions of criminals. They allowed terrorists. They allowed common street criminals.",Trump,Philadelphia,2024
252,"They allowed people to come in, drug dealers, to come into our country, and they're now in the United States.",Trump,Philadelphia,2024
253,And told by their countries like Venezuela don't ever come back or we're going to kill you. Do you know that crime in Venezuela and crime in countries all over the world is way down?,Trump,Philadelphia,2024
254,You know why? Because they've taken their criminals off the street and they've given them to her to put into our country.,Trump,Philadelphia,2024
255,"And, this will be one of the greatest mistakes in history for them to allow--and I think they probably did it because they think they're going to get votes. But it's not worth it.",Trump,Philadelphia,2024
256,Because they're--they're destroying the fabric of our country by what they've done. There's never been anything done like this at all. They've destroyed the fabric of our country. Millions of people let in.,Trump,Philadelphia,2024
257,And all over the world crime is down. All over the world except here. Crime here is up and through the roof. Despite their fraudulent statements that they made.,Trump,Philadelphia,2024
258,Crime in this country is through the roof. And we have a new form of crime. It's called migrant crime. And it's happening at levels that nobody thought possible.,Trump,Philadelphia,2024
259,"President Trump, as you know, the FBI says overall violent crime is actually coming down in this country, but Vice President Harris I'll give you--",Moderator,Philadelphia,2024
260,"--excuse me, the FBI defraud--they were defrauding statements. They, they didn't include the worst cities. They didn't include the cities with the worst crime. It was a, a fraud.",Trump,Philadelphia,2024
261,"Just like their number of 818,000 jobs that they said they created turned out to be a fraud.",Trump,Philadelphia,2024
262,"President Trump, thank you. I'll let you respond, Vice President Harris.",Moderator,Philadelphia,2024
263,"Well, I think this is so rich.",Harris,Philadelphia,2024
264,"Coming from someone who has been prosecuted for national security crimes, economic crimes, election interference, has been found liable for sexual assault, and his next big court appearance is in",Harris,Philadelphia,2024
265,November at his own criminal sentencing. And let's be clear where each person stands on the issue of what is important about respect for the rule of law and respect for law enforcement.,Harris,Philadelphia,2024
266,"The former Vice President called for defunding, federal law enforcement, 45,000 agents, get this, on the day after he was arraigned on 34 felony counts. So let's talk about what is important in this race.",Harris,Philadelphia,2024
267,"It is important that we move forward, that we turn the page on this same old tired rhetoric.",Harris,Philadelphia,2024
268,"And address the needs of the American people, address what we need to do about the housing shortage, which I have a plan for. Address what we must do to support our small businesses.",Harris,Philadelphia,2024
269,"Address bringing down the price of groceries. But frankly, the American people are exhausted with the same old tired playbook.",Harris,Philadelphia,2024
270,"Vice President Harris, thank you.",Moderator,Philadelphia,2024
271,Excuse me. Every one of those cases was started by them against their political opponent. And I'm winning most of them and I will win the rest on appeal.,Trump,Philadelphia,2024
272,"And you saw that with the decision that came down just recently from the Supreme Court. I'm winning most of 'em. But those are cases, it's called weaponization. Never happened in this country.",Trump,Philadelphia,2024
273,"They weaponized the Justice Department. Every one of those cases was involved with the DOJ, from Atlanta and Fani Willis--to, to the uh Attorney General of New York and the D.A. In New York.",Trump,Philadelphia,2024
274,"Every one of those cases. And then they say, ""Oh, he was--he's a criminal."" They're the ones that made them go after me.",Trump,Philadelphia,2024
275,"By the way, Joe Biden was found essentially guilty on the documents case. And what happened in my documents case? They said ""Oh, that's the toughest of them all."" A complete and total victory.",Trump,Philadelphia,2024
276,Two months ago it was thrown out. It's weaponization. And they used it. And it's never happened in this country. They used it to try and win an election. They're fake cases.,Trump,Philadelphia,2024
277,"President Trump, thank you. A really quick response here, Vice President Harris, on this notion of weaponization of the Justice Department.",Moderator,Philadelphia,2024
278,Well let's talk about extreme. And understand the context in which this election in 2024 is taking place.,Harris,Philadelphia,2024
279,The United States Supreme Court recently ruled that the former President would essentially be immune from any misconduct if he were to enter the White House again.,Harris,Philadelphia,2024
280,"Understand, this is someone who has openly said he would terminate, I'm quoting, terminate the Constitution of the United States. That he would weaponize the Department of Justice against his political enemies.",Harris,Philadelphia,2024
281,Someone who has openly expressed disdain for members of our military. Understand what it would mean if Donald Trump were back in the White House with no guardrails.,Harris,Philadelphia,2024
282,"Because certainly, we know now the Court won't stop him. We know J.D. Vance is not gonna stop him. It's up to the American people to stop him.",Harris,Philadelphia,2024
283,"Vice President Harris, thank you. Linsey?",Moderator,Philadelphia,2024
284,"Vice President Harris, in your last run for president",Moderator,Philadelphia,2024
285,This is the one that weaponized. Not me. She weaponized. I probably took a bullet to the head because of the things that they say about me. They talk about democracy.,Trump,Philadelphia,2024
286,I'm a threat to democracy. They're the threat to democracy-–,Trump,Philadelphia,2024
287,President Trump--,Moderator,Philadelphia,2024
288,--with the fake Russia Russia Russia investigation that went nowhere.,Trump,Philadelphia,2024
289,We have a lot to get to. Linsey?,Moderator,Philadelphia,2024
290,"Vice President Harris, in your last run for president you said you wanted to ban fracking. Now you don't. You wanted mandatory government buyback programs for assault weapons. Now your campaign says you don't.",Moderator,Philadelphia,2024
291,You supported decriminalizing border crossings. Now you're taking a harder line. I know you say that your values have not changed. So then why have so many of your policy positions changed?,Moderator,Philadelphia,2024
292,"So, my values have not changed. And I'm going to discuss every one--at least every point that you've made. But in particular, let's talk about fracking because we're here in Pennsylvania.",Harris,Philadelphia,2024
293,I made that very clear in 2020. I will not ban fracking. I have not banned fracking as Vice President of the United States.,Harris,Philadelphia,2024
294,"And, in fact, I was the tie-breaking vote on the Inflation Reduction Act, which opened new leases for fracking.",Harris,Philadelphia,2024
295,My position is that we have got to invest in diverse sources of energy so we reduce our reliance on foreign oil.,Harris,Philadelphia,2024
296,We have had the largest increase in domestic oil production in history because of an approach that recognizes that we cannot over-rely on foreign oil.,Harris,Philadelphia,2024
297,"As it relates to my values, let me tell you, I grew up a middle-class kid raised by a hard-working mother who worked and saved and was able to buy",Harris,Philadelphia,2024
298,our first home when I was a teenager.,Harris,Philadelphia,2024
299,"The values I bring to the importance of home ownership, knowing not everybody got handed $400 million on a silver platter and then filed bankruptcy six times, is a value",Harris,Philadelphia,2024
300,"that I bring to my work, to say we are going to work with the private sector and home builders to increase 3 million homes, increase by 3 million homes",Harris,Philadelphia,2024
301,by the end of my first term. My work that is related to having a friend when I was in high school who was sexually assaulted by her stepfather.,Harris,Philadelphia,2024
302,"And my focus then, on protecting women and children from violent crime, is based on a value that is deeply grounded in the importance of standing up for those who are most vulnerable.",Harris,Philadelphia,2024
303,My work that is about protecting social security and Medicare is based on long-standing work that I have done--protecting seniors from scams. My values have not changed.,Harris,Philadelphia,2024
304,And what is important is that there is a president who actually brings values and a perspective that is about lifting people up and not beating people down and name-calling.,Harris,Philadelphia,2024
305,"The true measure of the leader is the leader who actually understands that strength is not in beating people down, it's in lifting people up. I intend to be that president.",Harris,Philadelphia,2024
306,"President Trump, your response.",Moderator,Philadelphia,2024
307,"Well, first of all, I wasn't given $400 million. I wish I was. My father was a Brooklyn builder. Brooklyn, Queens. And a great father and I learned a lot from 'im.",Trump,Philadelphia,2024
308,"But I was given a fraction of that, a tiny fraction, and I built it into many, many billions of dollars. Many, many billions. And when people see it, they are even surprised.",Trump,Philadelphia,2024
309,"So, we don't have to talk about that. Fracking? She's been against it for 12 years. Uh, defund the police. She's been against that forever. She gave all that stuff up, very wrongly, very horribly.",Trump,Philadelphia,2024
310,"And everybody's laughing at it, okay? They're all laughing at it. She gave up at least 12 and probably 14 or 15 different policies. Like, she was big on defund the police.",Trump,Philadelphia,2024
311,That's not true.,Harris,Philadelphia,2024
312,"In Minnesota, she went out--wait a minute. I'm talking now. If you don't mind. Please. Does that sound familiar?",Trump,Philadelphia,2024
313,Don't lie.,Harris,Philadelphia,2024
314,"She went out--she went out in Minnesota and wanted to let criminals that killed people, that burned down Minneapolis, she went out and raised money to get 'em out of jail.",Trump,Philadelphia,2024
315,She did things that nobody would ever think of. Now she wants to do transgender operations on illegal aliens that are in prison. This is a radical left liberal that would do this.,Trump,Philadelphia,2024
316,"She wants to confiscate your guns and she will never allow fracking in Pennsylvania. If she won the election, fracking in Pennsylvania will end on day one.",Trump,Philadelphia,2024
317,"Just to finish one thing, so important in my opinion: So, I got the oil business going like nobody has ever done before.",Trump,Philadelphia,2024
318,"They took, when they took over, they got rid of it, started getting rid of it, and the prices were going up the roof. They immediately let these guys go to where they were.",Trump,Philadelphia,2024
319,"I would have been five times, four times, five times higher because you're talking about 3 1/2 years ago. They got it up to where I was, because they had no choice.",Trump,Philadelphia,2024
320,"Because the prices of energy were quadrupling and doubling. You saw what happened to gasoline. So, they said let's go back to Trump.",Trump,Philadelphia,2024
321,"But if she won the election, the day after that election, they'll go back to destroying our country and oil will be dead, fossil fuel will be dead.",Trump,Philadelphia,2024
322,"We'll go back to windmills and we'll go back to solar, where they need a whole desert to get some energy to come out. You ever see a solar plant?",Trump,Philadelphia,2024
323,"By the way, I'm a big fan of solar. But they take 400, 500 acres of desert soil--",Trump,Philadelphia,2024
324,President Trump--,Moderator,Philadelphia,2024
325,--these are not good things for the environment that she understands.,Trump,Philadelphia,2024
326,"President Trump, we have a lot of issues that we have to get to. We're out of time. Thank you.",Moderator,Philadelphia,2024
327,"Linsey, thank you. We have an election in just 56 days.",Moderator,Philadelphia,2024
328,"An--I want to talk about the peaceful transfer of power, which of course we all know was a cornerstone of our democracy and the role of a president in a moment of crisis. Uh, Mr.",Moderator,Philadelphia,2024
329,"President, on January 6th you told your supporters to march to the Capitol. You said you would be right there with them.",Moderator,Philadelphia,2024
330,The country and the world saw what played out at the Capitol that day. The officers coming under attack. Aides in the West Wing say you watched it unfold on television off the Oval Office.,Moderator,Philadelphia,2024
331,"You did send out tweets, but it was more than two hours before you sent out that video message telling your supporters to go home.",Moderator,Philadelphia,2024
332,Is there anything you regret about what you did on that day?,Moderator,Philadelphia,2024
333,"You just said a thing that isn't covered. Peacefully and patriotically, I said during my speech. Not later on. Peacefully and patriotically. And nobody on the other side was killed.",Trump,Philadelphia,2024
334,"Ashli Babbitt was shot by an out-of-control police officer that should have never, ever shot her. It's a disgrace. But we didn't do--this group of people that have been treated so badly.",Trump,Philadelphia,2024
335,"I ask, what about all the people that are pouring into our country and killing people? That she allowed to pour in. She was the border czar. Remember that. She was the border czar.",Trump,Philadelphia,2024
336,"She doesn't want to be called the border czar because she's embarrassed by the border. In fact, she said at the beginning, I'm surprised you're not talking about the border yet.",Trump,Philadelphia,2024
337,"That's because she knows what a bad job they've done. What about those people? What's, when are they going to be prosecuted?",Trump,Philadelphia,2024
338,"When are these people from countries all over the world, not just South America, they're coming in from all over the world, David, all over the world.",Trump,Philadelphia,2024
339,And crime rates are down all over the world because of it--,Trump,Philadelphia,2024
340,But let me just ask you--,Moderator,Philadelphia,2024
341,"David. But when are those, David, when are those people going to be prosecuted? When are the people that burned down Minneapolis going to be prosecuted? Or in Seattle?",Trump,Philadelphia,2024
342,"They went into Seattle, they took over a big percentage of the city of Seattle. When are those people going to be prosecuted?",Trump,Philadelphia,2024
343,But let me just ask you--,Moderator,Philadelphia,2024
344,You might ask her that question.,Trump,Philadelphia,2024
345,You were the President. You were watching it unfold on television. It's a very simple question as we move forward toward another election. Is there anything you regret about what you did on that day?,Moderator,Philadelphia,2024
346,Yes or no.,Moderator,Philadelphia,2024
347,"I had nothing to do with that other than they asked me to make a speech. I showed up for a speech. I said, I think it's going to be big.",Trump,Philadelphia,2024
348,"I went to Nancy Pelosi and the mayor of Washington, D.C. And the mayor put it back in writing, as you know.",Trump,Philadelphia,2024
349,"I said, you know, this is gonna be a very big rally or whatever you want to call it. And again, it wasn't done by me. It was done by others.",Trump,Philadelphia,2024
350,"I said I'd like to give you 10,000 National Guard or soldiers. They rejected me. Nancy Pelosi rejected me.",Trump,Philadelphia,2024
351,"It was just two weeks ago, her daughter has a tape of her saying she is fully responsible for what happened. They want to get rid of that tape.",Trump,Philadelphia,2024
352,It would have never happened if Nancy Pelosi and the mayor of Washington did their jobs. I wasn't responsible for security. Nancy Pelosi was responsible. She didn't do her job.,Trump,Philadelphia,2024
353,"The question was about you as President, not about Former Speaker Pelosi. But I do want Vice President Harris to respond here.",Moderator,Philadelphia,2024
354,I was at the Capitol on January 6th. I was the Vice President-Elect. I was also an acting senator. I was there.,Harris,Philadelphia,2024
355,"And on that day, the President of the United States incited a violent mob to attack our nation's Capitol, to desecrate our nation's Capitol. On that day, 140 law enforcement officers were injured.",Harris,Philadelphia,2024
356,"And some died. And understand, the former President has been indicted and impeached for exactly that reason. But this is not an isolated situation.",Harris,Philadelphia,2024
357,"Let's remember Charlottesville, where there was a mob of people carrying tiki torches, spewing antisemitic hate, and what did the President then at the time say? There were fine people on each side.",Harris,Philadelphia,2024
358,"Let's remember that when it came to the Proud Boys, a militia, the President said, the former President said, ""Stand back and stand by."" So for everyone watching who remembers",Harris,Philadelphia,2024
359,"what January 6th was, I say we don't have to go back. Let's not go back. We're not going back. It's time to turn the page.",Harris,Philadelphia,2024
360,"And if that was a bridge too far for you, well, there is a place in our campaign for you. To stand for country. To stand for our democracy. To stand for rule of law.",Harris,Philadelphia,2024
361,And to end the chaos. And to end the approach that is about attacking the foundations of our democracy 'cause you don't like the outcome. And be clear on that point.,Harris,Philadelphia,2024
362,"Donald Trump the candidate has said in this election there will be a bloodbath, if this--and the outcome of this election is not to his liking. Let's turn the page on this.",Harris,Philadelphia,2024
363,Let's not go back. Let's chart a course for the future and not go backwards to the past.,Harris,Philadelphia,2024
364,Let me just follow up here--,Moderator,Philadelphia,2024
365,"--I have said blood-bash--bath. It was a different term, and it was a term that related to energy, because they have destroyed our energy business. That was where bloodbath was.",Trump,Philadelphia,2024
366,"Also, on Charlottesville, that story has been as you would say, debunked. Laura Ingraham, Sean Hannity, Jesse--all of these people, they covered it. If they go an extra sentence, they will see it was perfect.",Trump,Philadelphia,2024
367,"It was debunked in almost every newspaper. But they still bring it up, just like they bring 2025 up. They bring all of this stuff up. I ask you this. You talk about the Capitol.",Trump,Philadelphia,2024
368,Why are we allowing these millions of people to come through on the southern border? How come she's not doing the--and I'll tell you what I would do.,Trump,Philadelphia,2024
369,And I would be very proud to do it.,Trump,Philadelphia,2024
370,"I would say we would both leave this debate right now, I'd like to see her go down to Washington, D.C. during this debate 'cause we're wasting a lot of time.",Trump,Philadelphia,2024
371,"Go down to--because she's been so bad, it's so ridiculous. Go down to Washington, D.C. And let her sign a bill to close up the border. Because they have the right to do it.",Trump,Philadelphia,2024
372,"They don't need bills. They have the right to do it. The President of the United States, you'll get him out of bed. You'll wake him up at 4:00 in the afternoon--",Trump,Philadelphia,2024
373,Alright--,Moderator,Philadelphia,2024
374,"--you'll say come on; come on down to the office, let's sign a bill.",Trump,Philadelphia,2024
375,"If he--if he signs a bill that the border is closed, all he has to do is say it to the border patrol, who are phenomenal. If they do that, the border is closed.--",Trump,Philadelphia,2024
376,Mr. President--,Moderator,Philadelphia,2024
377,"--Those people are killing many people, unlike J-6.",Trump,Philadelphia,2024
378,"We talked immigration here tonight. I do want to focus on this next issue to both of you. Because it really brings us, uh, this into focus.",Moderator,Philadelphia,2024
379,"Truth, uh, in these times that we're living in. Mr.",Moderator,Philadelphia,2024
380,"President, for three and a half years after uh you lost the 2020 election you repeatedly, uh, falsely claimed that you won, many times saying you won in a landslide.",Moderator,Philadelphia,2024
381,"In the past couple of weeks leading up to this debate, you have said, quote, you lost by a whisker, that you, quote, didn't quite make it, that you came up a little bit short.",Moderator,Philadelphia,2024
382,I said that?,Trump,Philadelphia,2024
383,Are you now acknowledging that you lost in 2020?,Moderator,Philadelphia,2024
384,"No, I don't acknowledge that at all.",Trump,Philadelphia,2024
385,But you did say that.,Moderator,Philadelphia,2024
386,"I said that sarcastically. You know that. It was said, oh we lost by a whisker. That was said sarcastically. Look, there's so much proof. All you have to do is look at it.",Trump,Philadelphia,2024
387,And they shoulda sent it back to the legislatures for approval. I got almost 75 million votes. The most votes any sitting president has ever gotten.,Trump,Philadelphia,2024
388,"I was told if I got 63, which was what I got in 2016, you can't be beaten. The election, people should never be thinking about an election as fraudulent. We need two things.",Trump,Philadelphia,2024
389,We need walls. We need--and we have to have it. We have to have borders. And we have to have good elections. Our elections are bad.,Trump,Philadelphia,2024
390,"And a lot of these illegal immigrants coming in, they're trying to get them to vote. They can't even speak English. They don't even know what country they're in practically.",Trump,Philadelphia,2024
391,And these people are trying to get them to vote. And that's why they're allowing them to come into our country.,Trump,Philadelphia,2024
392,I did watch all of these pieces of video.,Moderator,Philadelphia,2024
393,"I didn't detect the sarcasm, ""lost by a whisker,"" ""we didn't quite make it,"" and we should just point out as clarification, and you know this, you and your allies,",Moderator,Philadelphia,2024
394,60 cases in front of many judges. Many of them--,Moderator,Philadelphia,2024
395,No judge looked at it.,Trump,Philadelphia,2024
396,--and said there was no widespread fraud.,Moderator,Philadelphia,2024
397,They said we didn't have standing. That's the other thing. They said we didn't have standing. A technicality.,Trump,Philadelphia,2024
398,"Can you imagine a system where a person in an election doesn't have standing, the President of the United States doesn't have standing? That's how we lost.",Trump,Philadelphia,2024
399,"If you look at the facts, and I'd love to have you--you'll do a special on it.",Trump,Philadelphia,2024
400,I'll show you Georgia and I'll show you Wisconsin and I'll show you Pennsylvania and I'll show you--we have so many facts and statistics. But you know what? That doesn't matter.,Trump,Philadelphia,2024
401,Because we have to solve the problem that we have right now. That's old news.,Trump,Philadelphia,2024
402,"And the problem that we have right now is we have a nation in decline, and they have put it into decline. We have a nation that is dying, David.",Trump,Philadelphia,2024
403,"Mr. President, thank you. Uh, Vice President Harris, you heard the President there tonight. He said he didn't say that he lost by a whisker.",Moderator,Philadelphia,2024
404,"So he still believes, uh, he did not lose the election uh, that was won by President Biden uh, and and yourself.",Moderator,Philadelphia,2024
405,"But I do want to ask you about something that's come up in the last couple of days. This was a post from President Trump about this upcoming election uh, just weeks away.",Moderator,Philadelphia,2024
406,"He said, ""When I win, those people who cheated,"" and then he lists donors, voters, election officials, he says ""Will be prosecuted to the fullest extent of the law, which",Moderator,Philadelphia,2024
407,"will include long-term prison sentences."" One of your campaign's top lawyers responded saying, ""We won't let Donald Trump intimidate us.",Moderator,Philadelphia,2024
408,"We won't let him suppress the vote."" Is that what you believe he's trying to do here?",Moderator,Philadelphia,2024
409,"Donald Trump was fired by 81 million people. So, let's be clear about that. And clearly, he is having a very difficult time processing that.",Harris,Philadelphia,2024
410,But we cannot afford to have a President of the United States who attempts as he did in the past to upend the will of the voters in a free and fair election.,Harris,Philadelphia,2024
411,"And I'm gonna tell you that, uh, I have traveled the world as Vice President of the United States. And world leaders are laughing at Donald Trump.",Harris,Philadelphia,2024
412,"I have talked with military leaders, some of whom worked with you. And they say you're a disgrace.",Harris,Philadelphia,2024
413,"And when you then talk in this way in a presidential debate and deny what over and over again are court cases you have lost, because you did in fact",Harris,Philadelphia,2024
414,"lose that election, it leads one to believe that perhaps we do not have in the candidate to my right the temperament or, or the ability to not be confused",Harris,Philadelphia,2024
415,about fact. That's deeply troubling. And the American people deserve better.,Harris,Philadelphia,2024
416,"I'll give you one minute to respond, Mr. President.",Moderator,Philadelphia,2024
417,"Okay, let me just tell you about world leaders. Viktor Orban, one of the most respected men--they call him a strong man. He's a, he's a tough person. Smart. Prime Minister of Hungary.",Trump,Philadelphia,2024
418,"They said, ""Why is the whole world blowing up? Three years ago it wasn't. Why is it blowing up?"" He said, ""Because you need Trump back as President. They were afraid of him.",Trump,Philadelphia,2024
419,"China was afraid."" And I don't like to use the word afraid but I'm just quoting him. ""China was afraid of him.",Trump,Philadelphia,2024
420,"North Korea was afraid of him."" Look at what's going on with North Korea, by the way.",Trump,Philadelphia,2024
421,"He said, ""Russia was afraid of him."" I ended the Nord Stream 2 pipeline and Biden put it back on day one but he ended the XL pipeline. The XL pipeline in our country.",Trump,Philadelphia,2024
422,"He ended that. But he let the Russians build a pipeline going all over Europe and heading into Germany. The biggest pipeline in the world. Look, Viktor Orban said it.",Trump,Philadelphia,2024
423,"He said the most respected, most feared person is Donald Trump. We had no problems when Trump was President.",Trump,Philadelphia,2024
424,"But when this weak, pathetic man that you saw at a debate just a few months ago that if he weren't in that debate he'd be running instead of her,",Trump,Philadelphia,2024
425,"she got no votes, he got 14 million votes, what you did, you talk about a threat to democracy. He got 14 million votes and they threw him out of office. And you know what?",Trump,Philadelphia,2024
426,I'll give you a little secret. He hates her. He can't stand her.,Trump,Philadelphia,2024
427,Mr. President --,Moderator,Philadelphia,2024
428,"But he had 14 million votes. They threw 'im out. She got zero votes. And when she ran, she was the first one to leave because she failed. And now she's running.",Trump,Philadelphia,2024
429,I don't understand it but I'm okay with it-–,Trump,Philadelphia,2024
430,Mr. President--,Moderator,Philadelphia,2024
431,--because I think we're going to do pretty well.,Trump,Philadelphia,2024
432,"Mr. President, your time is up. We've got a lot more to get--to.",Moderator,Philadelphia,2024
433,"Turning now to the Israel-Hamas war and the hostages who are still being held, Americans among them.",Moderator,Philadelphia,2024
434,"Vice President Harris, in December you said, ""Israel has a right to defend itself"" but you added, ""It matters how."" Saying, ""International humanitarian law must be respected, Israel must do",Moderator,Philadelphia,2024
435,"more to protect innocent civilians."" You said that nine months ago. Now an estimated 40,000 Palestinians are dead. Nearly 100 hostages remain.",Moderator,Philadelphia,2024
436,Just last week Prime Minister Benjamin Netanyahu said there's not a deal in the making. President Biden has not been able to break through the stalemate. How would you do it?,Moderator,Philadelphia,2024
437,"Well, let's understand how we got here. On Oct. 7, Hamas, a terrorist organization, slaughtered twelve hundred Israelis. Many of them young people who were simply attending a concert. Women were horribly raped.",Harris,Philadelphia,2024
438,"And so absolutely, I said then, I say now, Israel has a right to defend itself. We would. And how it does so matters.",Harris,Philadelphia,2024
439,"Because it is also true, far too many innocent Palestinians have been killed. Children, mothers. What we know is that this war must end.",Harris,Philadelphia,2024
440,"It must when--end immediately, and the way it will end is we need a cease-fire deal and we need the hostages out. And so we will continue to work around the clock on that.",Harris,Philadelphia,2024
441,Work around the clock also understanding that we must chart a course for a two-state solution.,Harris,Philadelphia,2024
442,"And in that solution, there must be security for the Israeli people and Israel and in equal measure for the Palestinians.",Harris,Philadelphia,2024
443,"But the one thing I will assure you always, I will always give Israel the ability to defend itself, in particular as it rates--relates to Iran and any threat that",Harris,Philadelphia,2024
444,"Iran and its proxies pose to Israel. But we must have a two-state solution where we can rebuild Gaza, where the Palestinians have security, self-determination and the dignity they so rightly deserve.",Harris,Philadelphia,2024
445,"President Trump, how would you negotiate with Netanyahu and also Hamas in order to get the hostages out and prevent the killing of more innocent civilians in Gaza?",Moderator,Philadelphia,2024
446,"If I were president, it would have never started. If I were president, Russia would have never, ever--I know Putin very well.",Trump,Philadelphia,2024
447,"He would have never--and there was no threat of it either, by the way, for four years--have gone into Ukraine and killed millions of people when you add it up.",Trump,Philadelphia,2024
448,Far worse than people understand what's going on over there. But when she mentions about Israel all of a sudden--she hates Israel.,Trump,Philadelphia,2024
449,She wouldn't even meet with Netanyahu when he went to Congress to make a very important speech. She refused to be there because she was at a sorority party of hers.,Trump,Philadelphia,2024
450,"She wanted to go to the sorority party. She hates Israel. If she's president, I believe that Israel will not exist within two years from now. And I've been pretty good at predictions.",Trump,Philadelphia,2024
451,And I hope I'm wrong about that one. She hates Israel.,Trump,Philadelphia,2024
452,"At the same time in her own way she hates the Arab population because the whole place is gonna get blown up, Arabs, Jewish people, Israel. Israel will be gone. It would have never happened.",Trump,Philadelphia,2024
453,Iran was broke under Donald Trump. Now Iran has $300 billion because they took off all the sanctions that I had.,Trump,Philadelphia,2024
454,Iran had no money for Hamas or Hezbollah or any of the 28 different spheres of terror. And they are spheres of terror. Horrible terror. They had no money.,Trump,Philadelphia,2024
455,"It was a big story, and you know it. You covered it. Very well, actually. They had no money for terror. They were broke. Now they're a rich nation.",Trump,Philadelphia,2024
456,And now what they're doing is spreading that money around. Look at what's happening with the Houthis and Yemen. Look at what's going on in the Middle East. This would have never happened.,Trump,Philadelphia,2024
457,"I will get that settled and fast. And I'll get the war with Ukraine and Russia ended. If I'm President-Elect, I'll get it done before even becoming President.",Trump,Philadelphia,2024
458,"Vice President Harris, he says you hate Israel.",Moderator,Philadelphia,2024
459,"Heh, well, that's absolutely not true. I have my entire career and life supported Israel and the Israeli people. He knows that.",Harris,Philadelphia,2024
460,"He's trying to again divide and and distract from the reality, which is it is very well known that Donald Trump is weak and wrong on national security and foreign policy.",Harris,Philadelphia,2024
461,"It is well known that he admires dictators, wants to be a dictator on day one according to himself.",Harris,Philadelphia,2024
462,It is well known that he said of Putin that he can do whatever the hell he wants and go into Ukraine.,Harris,Philadelphia,2024
463,It is well known that he said when Russia went into Ukraine it was brilliant. It is well known he exchanged love letters with Kim Jong Un.,Harris,Philadelphia,2024
464,"And it is absolutely well known that these dictators and autocrats are rooting for you to be president again because they're so clear, they can manipulate you with flattery and favors.",Harris,Philadelphia,2024
465,And that is why so many military leaders who you have worked with have told me you are a disgrace.,Harris,Philadelphia,2024
466,That is why we understand that we have to have a president who is not consistently weak and wrong on national security--,Harris,Philadelphia,2024
467,Vice President Harris--,Moderator,Philadelphia,2024
468,--including the importance of upholding and respecting in highest regard our military.,Harris,Philadelphia,2024
469,"Vice President Harris, thank you.",Moderator,Philadelphia,2024
470,"They're the ones--and she's the one that caused it--that's weak on national security by allowing every nation last month for the year, 168 different countries sending people into our country.",Trump,Philadelphia,2024
471,"Their crime rates are way down. Putin endorsed her last week. Said, ""I hope she wins."" And I think he meant it. Because what he's gotten away with is absolutely incredible.",Trump,Philadelphia,2024
472,It wouldn't have happened with me. The leaders of other countries think that they're weak and incompetent. And they are. They're grossly incompetent. And I just ask one question.,Trump,Philadelphia,2024
473,"Why does Biden go in and kill the Keystone pipeline and approve the single biggest deal that Russia's ever made, Nordstream 2, the biggest pipeline anywhere in the world going",Trump,Philadelphia,2024
474,"to Germany and all over Europe? Because they're weak and they're ineffective. And Biden, by the way--",Trump,Philadelphia,2024
475,President Trump--,Moderator,Philadelphia,2024
476,--gets paid a lot of money --,Trump,Philadelphia,2024
477,Thank you. We have a lot of issues to get to.,Moderator,Philadelphia,2024
478,We'll be right back with much more of this historic ABC News presidential debate from the National Constitution Center right here in Philadelphia. Back in a moment.,Moderator,Philadelphia,2024
479,"Welcome back to this historic ABC news presidential debate tonight. We're going to continue here, and I want to turn to the war in Ukraine. We're now 2 1/2 years into this conflict. Mr.",Moderator,Philadelphia,2024
480,"President, it has been the position of the Biden Administration that we must defend Ukraine from Russia, from Vladimir Putin, to defend their sovereignty, their democracy, that it's in America's",Moderator,Philadelphia,2024
481,"best interest to do so, arguing that if Putin wins he may be emboldened to move even further into other countries. You have said you would solve this war in 24 hours.",Moderator,Philadelphia,2024
482,"You said so just before the break tonight. How exactly would you do that? And, and I want to ask you a very simple question tonight. Do you want Ukraine to win this war?",Moderator,Philadelphia,2024
483,I want the war to stop. I wanna save lives that are being uselessly--people being killed by the millions. It's the millions.,Trump,Philadelphia,2024
