SpeechID,Speech,Speaker,Location,Year
266,"And that's against—my lawyers, they say, ""Don't do it."" I will tell you this. No—in fact, watching shows, they're reading the papers. Almost every lawyer says, you don't release your returns until the audit's complete.",Trump,Hempstead,2016
267,"When the audit's complete, I'll do it. But I would go against them if she releases her e-mails.",Trump,Hempstead,2016
268,So it's negotiable?,Moderator,Hempstead,2016
269,"It's not negotiable, no. Let her release the e-mails. Why did she delete 33,000...",Trump,Hempstead,2016
270,"Well, I'll let her answer that. But let me just admonish the audience one more time. There was an agreement. We did ask you to be silent, so it would be helpful for us.",Moderator,Hempstead,2016
271,Secretary Clinton?,Moderator,Hempstead,2016
272,"Well, I think you've seen another example of bait-and- switch here. For 40 years, everyone running for president has released their tax returns.",Clinton,Hempstead,2016
273,"You can go and see nearly, I think, 39, 40 years of our tax returns, but everyone has done it.",Clinton,Hempstead,2016
274,"We know the IRS has made clear there is no prohibition on releasing it when you're under audit. So you've got to ask yourself, why won't he release his tax returns?",Clinton,Hempstead,2016
275,"And I think there may be a couple of reasons. First, maybe he's not as rich as he says he is. Second, maybe he's not as charitable as he claims to be.",Clinton,Hempstead,2016
276,"Third, we don't know all of his business dealings, but we have been told through investigative reporting that he owes about $650 million to Wall Street and foreign banks.",Clinton,Hempstead,2016
277,"Or maybe he doesn't want the American people, all of you watching tonight, to know that he's paid nothing in federal taxes, because the only years that anybody's ever seen",Clinton,Hempstead,2016
278,"were a couple of years when he had to turn them over to state authorities when he was trying to get a casino license, and they showed he didn't pay",Clinton,Hempstead,2016
279,any federal income tax.,Clinton,Hempstead,2016
280,That makes me smart.,Trump,Hempstead,2016
281,"So if he's paid zero, that means zero for troops, zero for vets, zero for schools or health.",Clinton,Hempstead,2016
282,"And I think probably he's not all that enthusiastic about having the rest of our country see what the real reasons are, because it must be something really important, even",Clinton,Hempstead,2016
283,"terrible, that he's trying to hide. And the financial disclosure statements, they don't give you the tax rate. They don't give you all the details that tax returns would.",Clinton,Hempstead,2016
284,And it just seems to me that this is something that the American people deserve to see.,Clinton,Hempstead,2016
285,"And I have no reason to believe that he's ever going to release his tax returns, because there's something he's hiding. And we'll guess. We'll keep guessing at what it might be that he's hiding.",Clinton,Hempstead,2016
286,"But I think the question is, were he ever to get near the White House, what would be those conflicts? Who does he owe money to?",Clinton,Hempstead,2016
287,"Well, he owes you the answers to that, and he should provide them.",Clinton,Hempstead,2016
288,He also—he also raised the issue of your e-mails. Do you want to respond to that?,Moderator,Hempstead,2016
289,"I do. You know, I made a mistake using a private e- mail.",Clinton,Hempstead,2016
290,That's for sure.,Trump,Hempstead,2016
291,"And if I had to do it over again, I would, obviously, do it differently. But I'm not going to make any excuses. It was a mistake, and I take responsibility for that.",Clinton,Hempstead,2016
292,Mr. Trump?,Moderator,Hempstead,2016
293,That was more than a mistake. That was done purposely. OK? That was not a mistake. That was done purposely.,Trump,Hempstead,2016
294,"When you have your staff taking the Fifth Amendment, taking the Fifth so they're not prosecuted, when you have the man that set up the illegal server taking the Fifth, I think it's disgraceful.",Trump,Hempstead,2016
295,"And believe me, this country thinks it's—really thinks it's disgraceful, also. As far as my tax returns, you don't learn that much from tax returns. That I can tell you.",Trump,Hempstead,2016
296,"You learn a lot from financial disclosure. And you should go down and take a look at that. The other thing, I'm extremely underleveraged.",Trump,Hempstead,2016
297,"The report that said $650—which, by the way, a lot of friends of mine that know my business say, boy, that's really not a lot of money.",Trump,Hempstead,2016
298,It's not a lot of money relative to what I had.,Trump,Hempstead,2016
299,"The buildings that were in question, they said in the same report, which was—actually, it wasn't even a bad story, to be honest with you, but the buildings are worth $3.9 billion.",Trump,Hempstead,2016
300,And the $650 isn't even on that. But it's not $650. It's much less than that.,Trump,Hempstead,2016
301,"But I could give you a list of banks, I would—if that would help you, I would give you a list of banks. These are very fine institutions, very fine banks.",Trump,Hempstead,2016
302,I could do that very quickly. I am very underleveraged. I have a great company. I have a tremendous income. And the reason I say that is not in a braggadocios way.,Trump,Hempstead,2016
303,It's because it's about time that this country had somebody running it that has an idea about money.,Trump,Hempstead,2016
304,"When we have $20 trillion in debt, and our country's a mess, you know, it's one thing to have $20 trillion in debt and our roads are good and our",Trump,Hempstead,2016
305,"bridges are good and everything's in great shape, our airports. Our airports are like from a third world country.",Trump,Hempstead,2016
306,"You land at LaGuardia, you land at Kennedy, you land at LAX, you land at Newark, and you come in from Dubai and Qatar and you see these incredible—you come",Trump,Hempstead,2016
307,"in from China, you see these incredible airports, and you land—we've become a third world country. So the worst of all things has happened. We owe $20 trillion, and we're a mess.",Trump,Hempstead,2016
308,"We haven't even started. And we've spent $6 trillion in the Middle East, according to a report that I just saw.",Trump,Hempstead,2016
309,"Whether it's 6 or 5, but it looks like it's 6, $6 trillion in the Middle East, we could have rebuilt our country twice. And it's really a shame.",Trump,Hempstead,2016
310,And it's politicians like Secretary Clinton that have caused this problem. Our country has tremendous problems. We're a debtor nation. We're a serious debtor nation.,Trump,Hempstead,2016
311,"And we have a country that needs new roads, new tunnels, new bridges, new airports, new schools, new hospitals. And we don't have the money, because it's been squandered on so many of your ideas.",Trump,Hempstead,2016
312,We'll let you respond and we'll move on to the next segment.,Moderator,Hempstead,2016
313,And maybe because you haven't paid any federal income tax for a lot of years. And the other thing I think is important...,Clinton,Hempstead,2016
314,"It would be squandered, too, believe me.",Trump,Hempstead,2016
315,"... is if your—if your main claim to be president of the United States is your business, then I think we should talk about that.",Clinton,Hempstead,2016
316,"You know, your campaign manager said that you built a lot of businesses on the backs of little guys.",Clinton,Hempstead,2016
317,"And, indeed, I have met a lot of the people who were stiffed by you and your businesses, Donald.",Clinton,Hempstead,2016
318,"I've met dishwashers, painters, architects, glass installers, marble installers, drapery installers, like my dad was, who you refused to pay when they finished the work that you asked them to do.",Clinton,Hempstead,2016
319,We have an architect in the audience who designed one of your clubhouses at one of your golf courses. It's a beautiful facility. It immediately was put to use.,Clinton,Hempstead,2016
320,"And you wouldn't pay what the man needed to be paid, what he was charging you to do...",Clinton,Hempstead,2016
321,Maybe he didn't do a good job and I was unsatisfied with his work...,Trump,Hempstead,2016
322,"Well, to...",Clinton,Hempstead,2016
323,"Which our country should do, too.",Trump,Hempstead,2016
324,"Do the thousands of people that you have stiffed over the course of your business not deserve some kind of apology from someone who has taken their labor, taken the",Clinton,Hempstead,2016
325,"goods that they produced, and then refused to pay them? I can only say that I'm certainly relieved that my late father never did business with you.",Clinton,Hempstead,2016
326,"He provided a good middle-class life for us, but the people he worked for, he expected the bargain to be kept on both sides.",Clinton,Hempstead,2016
327,"And when we talk about your business, you've taken business bankruptcy six times. There are a lot of great businesspeople that have never taken bankruptcy once. You call yourself the King of Debt.",Clinton,Hempstead,2016
328,You talk about leverage. You even at one time suggested that you would try to negotiate down the national debt of the United States.,Clinton,Hempstead,2016
329,Wrong. Wrong.,Trump,Hempstead,2016
330,"Well, sometimes there's not a direct transfer of skills from business to government, but sometimes what happened in business would be really bad for government.",Clinton,Hempstead,2016
331,Let's let Mr. Trump...,Moderator,Hempstead,2016
332,And we need to be very clear about that.,Clinton,Hempstead,2016
333,"So, yeah, I think—I do think it's time. Look, it's all words, it's all sound bites. I built an unbelievable company.",Trump,Hempstead,2016
334,"Some of the greatest assets anywhere in the world, real estate assets anywhere in the world, beyond the United States, in Europe, lots of different places. It's an unbelievable company.",Trump,Hempstead,2016
335,"But on occasion, four times, we used certain laws that are there.",Trump,Hempstead,2016
336,"And when Secretary Clinton talks about people that didn't get paid, first of all, they did get paid a lot, but taken advantage of the laws of the nation.",Trump,Hempstead,2016
337,"Now, if you want to change the laws, you've been there a long time, change the laws. But I take advantage of the laws of the nation because I'm running a company.",Trump,Hempstead,2016
338,"My obligation right now is to do well for myself, my family, my employees, for my companies. And that's what I do.",Trump,Hempstead,2016
339,But what she doesn't say is that tens of thousands of people that are unbelievably happy and that love me. I'll give you an example.,Trump,Hempstead,2016
340,"We're just opening up on Pennsylvania Avenue right next to the White House, so if I don't get there one way, I'm going to get to Pennsylvania Avenue another.",Trump,Hempstead,2016
341,"But we're opening the Old Post Office. Under budget, ahead of schedule, saved tremendous money. I'm a year ahead of schedule. And that's what this country should be doing.",Trump,Hempstead,2016
342,We build roads and they cost two and three and four times what they're supposed to cost.,Trump,Hempstead,2016
343,"We buy products for our military and they come in at costs that are so far above what they were supposed to be, because we don't have people that know what they're doing.",Trump,Hempstead,2016
344,"When we look at the budget, the budget is bad to a large extent because we have people that have no idea as to what to do and how to buy.",Trump,Hempstead,2016
345,The Trump International is way under budget and way ahead of schedule. And we should be able to do that for our country.,Trump,Hempstead,2016
346,"Well, we're well behind schedule, so I want to move to our next segment. We move into our next segment talking about America's direction. And let's start by talking about race.",Moderator,Hempstead,2016
347,"The share of Americans who say race relations are bad in this country is the highest it's been in decades, much of it amplified by shootings of African-Americans by police,",Moderator,Hempstead,2016
348,"as we've seen recently in Charlotte and Tulsa. Race has been a big issue in this campaign, and one of you is going to have to bridge a very wide and bitter gap.",Moderator,Hempstead,2016
349,"So how do you heal the divide? Secretary Clinton, you get two minutes on this.",Moderator,Hempstead,2016
350,"Well, you're right. Race remains a significant challenge in our country.",Clinton,Hempstead,2016
351,"Unfortunately, race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they're treated in the criminal justice system.",Clinton,Hempstead,2016
352,We've just seen those two tragic examples in both Tulsa and Charlotte. And we've got to do several things at the same time. We have to restore trust between communities and the police.,Clinton,Hempstead,2016
353,"We have to work to make sure that our police are using the best training, the best techniques, that they're well prepared to use force only when necessary.",Clinton,Hempstead,2016
354,"Everyone should be respected by the law, and everyone should respect the law. Right now, that's not the case in a lot of our neighborhoods.",Clinton,Hempstead,2016
355,"So I have, ever since the first day of my campaign, called for criminal justice reform.",Clinton,Hempstead,2016
356,I've laid out a platform that I think would begin to remedy some of the problems we have in the criminal justice system.,Clinton,Hempstead,2016
357,"But we also have to recognize, in addition to the challenges that we face with policing, there are so many good, brave police officers who equally want reform.",Clinton,Hempstead,2016
358,So we have to bring communities together in order to begin working on that as a mutual goal. And we've got to get guns out of the hands of people who should not have them.,Clinton,Hempstead,2016
359,"The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together. So we have to do two things, as I said.",Clinton,Hempstead,2016
360,We have to restore trust. We have to work with the police. We have to make sure they respect the communities and the communities respect them.,Clinton,Hempstead,2016
361,"And we have to tackle the plague of gun violence, which is a big contributor to a lot of the problems that we're seeing today.",Clinton,Hempstead,2016
362,"All right, Mr. Trump, you have two minutes. How do you heal the divide?",Moderator,Hempstead,2016
363,"Well, first of all, Secretary Clinton doesn't want to use a couple of words, and that's law and order. And we need law and order.",Trump,Hempstead,2016
364,"If we don't have it, we're not going to have a country.",Trump,Hempstead,2016
365,"And when I look at what's going on in Charlotte, a city I love, a city where I have investments, when I look at what's going on throughout various parts",Trump,Hempstead,2016
366,"of our country, whether it's—I mean, I can just keep naming them all day long—we need law and order in our country.",Trump,Hempstead,2016
367,"I just got today the, as you know, the endorsement of the Fraternal Order of Police, we just—just came in.",Trump,Hempstead,2016
368,"We have endorsements from, I think, almost every police group, very—I mean, a large percentage of them in the United States.",Trump,Hempstead,2016
369,"We have a situation where we have our inner cities, African- Americans, Hispanics are living in he'll because it's so dangerous. You walk down the street, you get shot.",Trump,Hempstead,2016
370,"In Chicago, they've had thousands of shootings, thousands since January 1st. Thousands of shootings. And I'm saying, where is this? Is this a war-torn country? What are we doing?",Trump,Hempstead,2016
371,And we have to stop the violence. We have to bring back law and order.,Trump,Hempstead,2016
372,"In a place like Chicago, where thousands of people have been killed, thousands over the last number of years, in fact, almost 4,000 have been killed since Barack Obama became",Trump,Hempstead,2016
373,"president, over—almost 4,000 people in Chicago have been killed. We have to bring back law and order.",Trump,Hempstead,2016
374,"Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York. It brought the crime rate way down.",Trump,Hempstead,2016
375,"But you take the gun away from criminals that shouldn't be having it. We have gangs roaming the street. And in many cases, they're illegally here, illegal immigrants. And they have guns.",Trump,Hempstead,2016
376,And they shoot people. And we have to be very strong. And we have to be very vigilant. We have to be—we have to know what we're doing.,Trump,Hempstead,2016
377,"Right now, our police, in many cases, are afraid to do anything. We have to protect our inner cities, because African-American communities are being decimated by crime, decimated.",Trump,Hempstead,2016
378,"Your two—your two minutes expired, but I do want to follow up. Stop-and-frisk was ruled unconstitutional in New York, because it largely singled out black and Hispanic young men.",Moderator,Hempstead,2016
379,"No, you're wrong. It went before a judge, who was a very against-police judge. It was taken away from her. And our mayor, our new mayor, refused to go forward with the case.",Trump,Hempstead,2016
380,"They would have won an appeal. If you look at it, throughout the country, there are many places where it's allowed.",Trump,Hempstead,2016
381,The argument is that it's a form of racial profiling.,Moderator,Hempstead,2016
382,"No, the argument is that we have to take the guns away from these people that have them and they are bad people that shouldn't have them. These are felons.",Trump,Hempstead,2016
383,"These are people that are bad people that shouldn't be—when you have 3,000 shootings in Chicago from January 1st, when you have 4,000 people killed in Chicago by guns, from",Trump,Hempstead,2016
384,"the beginning of the presidency of Barack Obama, his hometown, you have to have stop-and-frisk. You need more police. You need a better community, you know, relation. You don't have good community relations in Chicago.",Trump,Hempstead,2016
385,"It's terrible. I have property there. It's terrible what's going on in Chicago. But when you look—and Chicago's not the only—you go to Ferguson, you go to so many different places. You need better relationships.",Trump,Hempstead,2016
386,"I agree with Secretary Clinton on this. You need better relationships between the communities and the police, because in some cases, it's not good.",Trump,Hempstead,2016
387,"But you look at Dallas, where the relationships were really studied, the relationships were really a beautiful thing, and then five police officers were killed one night very violently.",Trump,Hempstead,2016
388,So there's some bad things going on. Some really bad things.,Trump,Hempstead,2016
389,Secretary Clinton...,Moderator,Hempstead,2016
390,"But we need—Lester, we need law and order. And we need law and order in the inner cities, because the people that are most affected by what's happening are African-American and Hispanic people.",Trump,Hempstead,2016
391,And it's very unfair to them what our politicians are allowing to happen.,Trump,Hempstead,2016
392,Secretary Clinton?,Moderator,Hempstead,2016
393,"Well, I've heard—I've heard Donald say this at his rallies, and it's really unfortunate that he paints such a dire negative picture of black communities in our country.",Clinton,Hempstead,2016
394,Ugh.,Trump,Hempstead,2016
395,"You know, the vibrancy of the black church, the black businesses that employ so many people, the opportunities that so many families are working to provide for their kids.",Clinton,Hempstead,2016
396,There's a lot that we should be proud of and we should be supporting and lifting up. But we do always have to make sure we keep people safe.,Clinton,Hempstead,2016
397,"There are the right ways of doing it, and then there are ways that are ineffective. Stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective.",Clinton,Hempstead,2016
398,"It did not do what it needed to do. Now, I believe in community policing. And, in fact, violent crime is one-half of what it was in 1991. Property crime is down 40 percent.",Clinton,Hempstead,2016
399,"We just don't want to see it creep back up. We've had 25 years of very good cooperation. But there were some problems, some unintended consequences.",Clinton,Hempstead,2016
400,Too many young African-American and Latino men ended up in jail for nonviolent offenses.,Clinton,Hempstead,2016
401,"And it's just a fact that if you're a young African-American man and you do the same thing as a young white man, you are more likely to be arrested, charged, convicted, and incarcerated.",Clinton,Hempstead,2016
402,So we've got to address the systemic racism in our criminal justice system. We cannot just say law and order.,Clinton,Hempstead,2016
403,"We have to say—we have to come forward with a plan that is going to divert people from the criminal justice system, deal with mandatory minimum sentences, which have put",Clinton,Hempstead,2016
404,too many people away for too long for doing too little. We need to have more second chance programs.,Clinton,Hempstead,2016
405,I'm glad that we're ending private prisons in the federal system; I want to see them ended in the state system. You shouldn't have a profit motivation to fill prison cells with young Americans.,Clinton,Hempstead,2016
406,So there are some positive ways we can work on this. And I believe strongly that commonsense gun safety measures would assist us.,Clinton,Hempstead,2016
407,"Right now—and this is something Donald has supported, along with the gun lobby—right now, we've got too many military- style weapons on the streets. In a lot of places, our police are outgunned.",Clinton,Hempstead,2016
408,"We need comprehensive background checks, and we need to keep guns out of the hands of those who will do harm.",Clinton,Hempstead,2016
409,And we finally need to pass a prohibition on anyone who's on the terrorist watch list from being able to buy a gun in our country.,Clinton,Hempstead,2016
410,"If you're too dangerous to fly, you are too dangerous to buy a gun. So there are things we can do, and we ought to do it in a bipartisan way.",Clinton,Hempstead,2016
411,"Secretary Clinton, last week, you said we've got to do everything possible to improve policing, to go right at implicit bias. Do you believe that police are implicitly biased against black people?",Moderator,Hempstead,2016
412,"Lester, I think implicit bias is a problem for everyone, not just police. I think, unfortunately, too many of us in our great country jump to conclusions about each other.",Clinton,Hempstead,2016
413,"And therefore, I think we need all of us to be asking hard questions about, you know, why am I feeling this way?",Clinton,Hempstead,2016
414,"But when it comes to policing, since it can have literally fatal consequences, I have said, in my first budget, we would put money into that budget to help us",Clinton,Hempstead,2016
415,"deal with implicit bias by retraining a lot of our police officers. I've met with a group of very distinguished, experienced police chiefs a few weeks ago. They admit it's an issue.",Clinton,Hempstead,2016
416,"They've got a lot of concerns. Mental health is one of the biggest concerns, because now police are having to handle a lot of really difficult mental health problems on the street.",Clinton,Hempstead,2016
417,"They want support, they want more training, they want more assistance. And I think the federal government could be in a position where we would offer and provide that.",Clinton,Hempstead,2016
418,Mr. Trump...,Moderator,Hempstead,2016
419,I'd like to respond to that.,Trump,Hempstead,2016
420,Please.,Moderator,Hempstead,2016
421,"First of all, I agree, and a lot of people even within my own party want to give certain rights to people on watch lists and no- fly lists. I agree with you.",Trump,Hempstead,2016
422,"When a person is on a watch list or a no-fly list, and I have the endorsement of the NRA, which I'm very proud of.",Trump,Hempstead,2016
423,"These are very, very good people, and they're protecting the Second Amendment. But I think we have to look very strongly at no-fly lists and watch lists.",Trump,Hempstead,2016
424,"And when people are on there, even if they shouldn't be on there, we'll help them, we'll help them legally, we'll help them get off. But I tend to agree with that quite strongly.",Trump,Hempstead,2016
425,I do want to bring up the fact that you were the one that brought up the words super-predator about young black youth.,Trump,Hempstead,2016
426,"And that's a term that I think was a—it's—it's been horribly met, as you know. I think you've apologized for it. But I think it was a terrible thing to say.",Trump,Hempstead,2016
427,"And when it comes to stop-and-frisk, you know, you're talking about takes guns away. Well, I'm talking about taking guns away from gangs and people that use them.",Trump,Hempstead,2016
428,"And I don't think—I really don't think you disagree with me on this, if you want to know the truth.",Trump,Hempstead,2016
429,"I think maybe there's a political reason why you can't say it, but I really don't believe—in New York City, stop-and-frisk, we had 2,200 murders, and stop-and-frisk brought it down to 500 murders.",Trump,Hempstead,2016
430,"Five hundred murders is a lot of murders. It's hard to believe, 500 is like supposed to be good? But we went from 2,200 to 500. And it was continued on by Mayor Bloomberg.",Trump,Hempstead,2016
431,"And it was terminated by current mayor. But stop-and- frisk had a tremendous impact on the safety of New York City. Tremendous beyond belief. So when you say it has no impact, it really did.",Trump,Hempstead,2016
432,"It had a very, very big impact.",Trump,Hempstead,2016
433,"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders. So there is...",Clinton,Hempstead,2016
434,"No, you're wrong. You're wrong.",Trump,Hempstead,2016
435,"No, I'm not.",Clinton,Hempstead,2016
436,Murders are up. All right. You check it.,Trump,Hempstead,2016
437,"New York—New York has done an excellent job. And I give credit—I give credit across the board going back two mayors, two police chiefs, because it has worked.",Clinton,Hempstead,2016
438,"And other communities need to come together to do what will work, as well. Look, one murder is too many. But it is important that we learn about what has been effective.",Clinton,Hempstead,2016
439,And not go to things that sound good that really did not have the kind of impact that we would want. Who disagrees with keeping neighborhoods safe?,Clinton,Hempstead,2016
440,"But let's also add, no one should disagree about respecting the rights of young men who live in those neighborhoods.",Clinton,Hempstead,2016
441,"And so we need to do a better job of working, again, with the communities, faith communities, business communities, as well as the police to try to deal with this problem.",Clinton,Hempstead,2016
442,"This conversation is about race. And so, Mr. Trump, I have to ask you for five...",Moderator,Hempstead,2016
443,"I'd like to just respond, if I might.",Trump,Hempstead,2016
444,Please—20 seconds.,Moderator,Hempstead,2016
445,I'd just like to respond.,Trump,Hempstead,2016
446,"Please respond, then I've got a quick follow-up for you.",Moderator,Hempstead,2016
447,"I will. Look, the African-American community has been let down by our politicians.",Trump,Hempstead,2016
448,"They talk good around election time, like right now, and after the election, they said, see ya later, I'll see you in four years.",Trump,Hempstead,2016
449,"The African-American community—because—look, the community within the inner cities has been so badly treated. They've been abused and used in order to get votes by Democrat politicians, because that's what it is.",Trump,Hempstead,2016
450,They've controlled these communities for up to 100 years.,Trump,Hempstead,2016
451,"Mr. Trump, let me...",Moderator,Hempstead,2016
452,"Well, I—I do think...",Clinton,Hempstead,2016
453,"And I will tell you, you look at the inner cities—and I just left Detroit, and I just left Philadelphia, and I just—you know, you've seen me, I've been all over the place.",Trump,Hempstead,2016
454,"You decided to stay home, and that's OK. But I will tell you, I've been all over. And I've met some of the greatest people I'll ever meet within these communities.",Trump,Hempstead,2016
455,"And they are very, very upset with what their politicians have told them and what their politicians have done.",Trump,Hempstead,2016
456,"Mr. Trump, I...",Moderator,Hempstead,2016
457,"I think—I think—I think Donald just criticized me for preparing for this debate. And, yes, I did. And you know what else I prepared for? I prepared to be president.",Clinton,Hempstead,2016
458,And I think that's a good thing.,Clinton,Hempstead,2016
459,"Mr. Trump, for five years, you perpetuated a false claim that the nation's first black president was not a natural-born citizen. You questioned his legitimacy.",Moderator,Hempstead,2016
460,"In the last couple of weeks, you acknowledged what most Americans have accepted for years: The president was born in the United States. Can you tell us what took you so long?",Moderator,Hempstead,2016
461,"I'll tell you very—well, just very simple to say. Sidney Blumenthal works for the campaign and close—very close friend of Secretary Clinton.",Trump,Hempstead,2016
462,"And her campaign manager, Patti Doyle, went to—during the campaign, her campaign against President Obama, fought very hard. And you can go look it up, and you can check it out.",Trump,Hempstead,2016
463,"And if you look at CNN this past week, Patti Solis Doyle was on Wolf Blitzer saying that this happened. Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it.",Trump,Hempstead,2016
464,"They were pressing it very hard. She failed to get the birth certificate. When I got involved, I didn't fail. I got him to give the birth certificate. So I'm satisfied with it.",Trump,Hempstead,2016
465,And I'll tell you why I'm satisfied with it.,Trump,Hempstead,2016
466,That was...,Moderator,Hempstead,2016
467,"Because I want to get on to defeating ISIS, because I want to get on to creating jobs, because I want to get on to having a strong border, because",Trump,Hempstead,2016
468,I want to get on to things that are very important to me and that are very important to the country.,Trump,Hempstead,2016
469,I will let you respond. It's important. But I just want to get the answer here. The birth certificate was produced in 2011.,Moderator,Hempstead,2016
470,"You've continued to tell the story and question the president's legitimacy in 2012, '13, '14, '15...",Moderator,Hempstead,2016
471,Yeah.,Trump,Hempstead,2016
472,".... as recently as January. So the question is, what changed your mind?",Moderator,Hempstead,2016
473,"Well, nobody was pressing it, nobody was caring much about it. I figured you'd ask the question tonight, of course. But nobody was caring much about it.",Trump,Hempstead,2016
474,But I was the one that got him to produce the birth certificate. And I think I did a good job. Secretary Clinton also fought it.,Trump,Hempstead,2016
475,"I mean, you know—now, everybody in mainstream is going to say, oh, that's not true. Look, it's true.",Trump,Hempstead,2016
476,"Sidney Blumenthal sent a reporter—you just have to take a look at CNN, the last week, the interview with your former campaign manager. And she was involved.",Trump,Hempstead,2016
477,"But just like she can't bring back jobs, she can't produce.",Trump,Hempstead,2016
478,"I'm sorry. I'm just going to follow up—and I will let you respond to that, because there's a lot there. But we're talking about racial healing in this segment.",Moderator,Hempstead,2016
479,"What do you say to Americans, people of color who...",Moderator,Hempstead,2016
480,"Well, it was very—I say nothing. I say nothing, because I was able to get him to produce it. He should have produced it a long time before. I say nothing.",Trump,Hempstead,2016
481,"But let me just tell you. When you talk about healing, I think that I've developed very, very good relationships over the last little while with the African-American community. I think you can see that.",Trump,Hempstead,2016
482,And I feel that they really wanted me to come to that conclusion.,Trump,Hempstead,2016
483,"And I think I did a great job and a great service not only for the country, but even for the president, in getting him to produce his birth certificate.",Trump,Hempstead,2016
484,Secretary Clinton?,Moderator,Hempstead,2016
485,"Well, just listen to what you heard.",Clinton,Hempstead,2016
486,"And clearly, as Donald just admitted, he knew he was going to stand on this debate stage, and Lester Holt was going to be asking us questions, so he tried",Clinton,Hempstead,2016
487,to put the whole racist birther lie to bed. But it can't be dismissed that easily.,Clinton,Hempstead,2016
488,He has really started his political activity based on this racist lie that our first black president was not an American citizen.,Clinton,Hempstead,2016
489,"There was absolutely no evidence for it, but he persisted, he persisted year after year, because some of his supporters, people that he was trying to bring into his fold,",Clinton,Hempstead,2016
490,apparently believed it or wanted to believe it.,Clinton,Hempstead,2016
491,"But, remember, Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to",Clinton,Hempstead,2016
492,"African-Americans, and he made sure that the people who worked for him understood that was the policy. He actually was sued twice by the Justice Department.",Clinton,Hempstead,2016
493,"So he has a long record of engaging in racist behavior. And the birther lie was a very hurtful one. You know, Barack Obama is a man of great dignity.",Clinton,Hempstead,2016
494,And I could tell how much it bothered him and annoyed him that this was being touted and used against him.,Clinton,Hempstead,2016
495,"But I like to remember what Michelle Obama said in her amazing speech at our Democratic National Convention: When they go low, we go high.",Clinton,Hempstead,2016
496,"And Barack Obama went high, despite Donald Trump's best efforts to bring him down.",Clinton,Hempstead,2016
497,"Mr. Trump, you can respond and we're going to move on to the next segment.",Moderator,Hempstead,2016
498,"I would love to respond. First of all, I got to watch in preparing for this some of your debates against Barack Obama. You treated him with terrible disrespect.",Trump,Hempstead,2016
499,And I watched the way you talk now about how lovely everything is and how wonderful you are. It doesn't work that way.,Trump,Hempstead,2016
500,"You were after him, you were trying to—you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures. I don't think you can deny that.",Trump,Hempstead,2016
501,"But just last week, your campaign manager said it was true. So when you tried to act holier than thou, it really doesn't work. It really doesn't.",Trump,Hempstead,2016
502,"Now, as far as the lawsuit, yes, when I was very young, I went into my father's company, had a real estate company in Brooklyn and Queens, and we, along",Trump,Hempstead,2016
503,"with many, many other companies throughout the country—it was a federal lawsuit—were sued. We settled the suit with zero—with no admission of guilt. It was very easy to do.",Trump,Hempstead,2016
504,"I notice you bring that up a lot. And, you know, I also notice the very nasty commercials that you do on me in so many different ways, which I don't do on you.",Trump,Hempstead,2016
505,"Maybe I'm trying to save the money. But, frankly, I look—I look at that, and I say, isn't that amazing?",Trump,Hempstead,2016
506,"Because I settled that lawsuit with no admission of guilt, but that was a lawsuit brought against many real estate firms, and it's just one of those things. I'll go one step further.",Trump,Hempstead,2016
507,"In Palm Beach, Florida, tough community, a brilliant community, a wealthy community, probably the wealthiest community there is in the world, I opened a club, and really got great credit for it.",Trump,Hempstead,2016
508,"No discrimination against African- Americans, against Muslims, against anybody. And it's a tremendously successful club. And I'm so glad I did it. And I have been given great credit for what I did.",Trump,Hempstead,2016
509,"And I'm very, very proud of it. And that's the way I feel. That is the true way I feel.",Trump,Hempstead,2016
510,"Our next segment is called ""Securing America."" We want to start with a 21st century war happening every day in this country. Our institutions are under cyber attack, and our secrets are being stolen.",Moderator,Hempstead,2016
511,"So my question is, who's behind it? And how do we fight it? Secretary Clinton, this answer goes to you.",Moderator,Hempstead,2016
512,"Well, I think cyber security, cyber warfare will be one of the biggest challenges facing the next president, because clearly we're facing at this point two different kinds of adversaries.",Clinton,Hempstead,2016
513,There are the independent hacking groups that do it mostly for commercial reasons to try to steal information that they can use to make money.,Clinton,Hempstead,2016
514,"But increasingly, we are seeing cyber attacks coming from states, organs of states. The most recent and troubling of these has been Russia.",Clinton,Hempstead,2016
515,"There's no doubt now that Russia has used cyber attacks against all kinds of organizations in our country, and I am deeply concerned about this.",Clinton,Hempstead,2016
516,"I know Donald's very praiseworthy of Vladimir Putin, but Putin is playing a really... ...tough, long game here.",Clinton,Hempstead,2016
517,"And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee.",Clinton,Hempstead,2016
